year,data_mean_global,data_mean_nh,data_mean_sh
2463,1786.51000231614,1830.38435856742,1742.63564606485
2464,1786.50999811778,1830.38434662519,1742.63564961038
2465,1786.50000056584,1830.37436026149,1742.6256408702
2466,1786.48999907683,1830.36435371212,1742.61564444155
2467,1786.48000225918,1830.35435892814,1742.60564559023
2468,1786.47999817866,1830.35434627077,1742.60565008654
2469,1786.47000052312,1830.34436063019,1742.59564041605
2470,1786.45999912746,1830.33435338334,1742.58564487158
2471,1786.45000217837,1830.32435922084,1742.57564513589
2472,1786.44999827436,1830.32434595028,1742.57565059845
2473,1786.44000038281,1830.31436094531,1742.5656398203
2474,1786.429999589,1830.30435335422,1742.55564582379
2475,1786.42000009975,1830.29435780513,1742.54564239437
2476,1786.40999939063,1830.28435481154,1742.53564396971
2477,1786.40000195063,1830.27435853166,1742.5256453696
2478,1786.39999846396,1830.27434611164,1742.52565081629
2479,1786.39000026293,1830.26436116961,1742.51563935624
2480,1786.37999966055,1830.25435295955,1742.50564636155
2481,1786.36999999611,1830.24435816512,1742.49564182711
2482,1786.35999979646,1830.23435477319,1742.48564481973
2483,1786.34999991662,1830.22435702134,1742.4756428119
2484,1786.33999984396,1830.21435550688,1742.46564418104
2485,1786.32999988795,1830.20435654373,1742.45564323217
2486,1786.31999986141,1830.1943558223,1742.44564390051
2487,1786.30999987726,1830.18435633244,1742.43564342208
2488,1786.299999868,1830.17435596583,1742.42564377016
2489,1786.28999987318,1830.16435623358,1742.41564351278
2490,1786.27999987052,1830.15435603485,1742.4056437062
2491,1786.26999987162,1830.14435618476,1742.39564355848
2492,1786.25999987148,1830.13435606982,1742.38564367313
2493,1786.2499998711,1830.12435615944,1742.37564358275
2494,1786.23999987134,1830.11435608793,1742.36564365474
2495,1786.22999987458,1830.1043561496,1742.35564359956
2496,1786.2199998433,1830.09435606755,1742.34564361905
2497,1786.21000009405,1830.08435638395,1742.33564380414
2498,1786.19999809154,1830.07435412247,1742.32564206061
2499,1786.18000223921,1830.05436814068,1742.30563633775
2500,1786.17999831636,1830.0543415892,1742.30565504352
